Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1hwJKpe0BPUsq6UUrwBWTw,"7oPftvlwr6VrsViSDV7fJY","Boulevard of Broken Dreams","Boulevard of Broken Dreams","Green Day",2004,261266,74,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"permanent wave,punk",0.49,0.679,8,-3.68,1,0.0309,0.00394,0.0000154,0.0383,0.506,167.046,4
0d28khcov6AiegSCpG5TuT,"3AA28KZvwAUcZuOKwyblJQ","Feel Good Inc.","Demon Days","Gorillaz",2005-05-23,222640,84,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative hip hop",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
1RKUoGiLEbcXN4GY4spQDx,"3AA28KZvwAUcZuOKwyblJQ","Clint Eastwood","Gorillaz","Gorillaz",2001-03-26,340920,76,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative hip hop",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4
6rUp7v3l8yC4TKxAAR5Bmx,"2xiIXseIJcq3nG7C8fHeBj","I Hate Everything About You","Three Days Grace (Expanded Edition)","Three Days Grace",2003-07-22,231480,72,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,canadian metal,canadian rock,nu metal,post-grunge",0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,4
0M3adYbGtyRHACP86dey1H,"1Ffb6ejR6Fe5IamqA5oRUF","Throne","That's The Spirit","Bring Me The Horizon",2015-09-11,191520,74,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,rock,uk metalcore",0.426,0.888,0,-3.72,0,0.0987,0.000455,0,0.306,0.387,144.111,4
7pKfPomDEeI4TPT6EOYjn9,"4x1nvY2FN8jxqAFA0DA02H","Imagine - Remastered 2010","Imagine","John Lennon",1971-09-09,187866,77,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"album rock,art rock,beatlesque,classic rock,mellow gold,rock",0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
0ceW5TkemJUEmJERavfqQq,"1Ffb6ejR6Fe5IamqA5oRUF,76qhZXwfMnhJPXacLwGcNK","wonderful life (feat. Dani Filth)","amo","Bring Me The Horizon,Dani Filth",2019-01-25,274403,56,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,rock,uk metalcore",0.406,0.964,6,-4.076,1,0.206,0.000416,0.000231,0.401,0.406,173.058,4
6gZVQvQZOFpzIy3HblJ20F,"64tNsm6TnZe2zpcMVMOoHL","Man in the Box","Facelift","Alice In Chains",1990-08-01,285200,75,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4
2HAYSTit2nllmhX0MWl8SP,"1S4xN9nvW5vlFoRBisdxUL,6nT7RjBCuuggrafnb43vUX,3amoyQla9uUhiJhhMS7CLz","Chop Suey","Chop Suey","Halocene,Lauren Babic,Violet Orlandi",2020-03-27,202000,40,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"pixie,canadian post-hardcore",0.533,0.74,7,-10.073,0,0.0476,0.000845,0.00000662,0.603,0.219,130.049,4
4vAHXnJ5YWLq5hbIVzZS1h,"5eAWCfyUhZtHHtBdNk56l1","Spiders","System Of A Down","System Of A Down",1998,215440,68,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,rap metal",0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,4
62vpWI1CHwFy7tMIcSStl8,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292986,9,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
0aj1vjPhHLrPYNVlfuw5s4,"0nmQIMXWTXfhgOBdNzhGOs","Betrayed","City of Evil","Avenged Sevenfold",2005-06-06,406426,26,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.468,0.929,5,-3.787,1,0.0556,0.00133,0.00000154,0.296,0.515,130.009,4
7f3q0uL6T82qtS4GVXGMIG,"0nmQIMXWTXfhgOBdNzhGOs","Strength of the World","City of Evil","Avenged Sevenfold",2005-06-06,554840,26,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.338,0.812,0,-4.816,1,0.0346,0.000999,0.000139,0.11,0.317,160.03,4
7zKpO6ElcIh9uFwxjGn8r7,"0nmQIMXWTXfhgOBdNzhGOs","Clairvoyant Disease","Waking The Fallen","Avenged Sevenfold",2003-08-26,299906,45,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.465,0.907,2,-4.406,0,0.0519,0.000511,0.00376,0.0951,0.251,140.023,4
0EtXiKDaHJcVFFvhWpSfiN,"0nmQIMXWTXfhgOBdNzhGOs","Lost","Avenged Sevenfold","Avenged Sevenfold",2007-10-26,301506,53,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.214,0.955,5,-3.576,1,0.0687,0.0000582,0.00015,0.0973,0.393,179.997,4
1I5RmSqq96UQnjT9EKGMso,"0nmQIMXWTXfhgOBdNzhGOs","Tonight the World Dies","Nightmare","Avenged Sevenfold",2010-07-23,281226,51,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.552,0.663,4,-4.805,0,0.0264,0.0886,0,0.0765,0.119,135.022,4
28JSZ4KyzDXnnC2XnJX1db,"0nmQIMXWTXfhgOBdNzhGOs","Crimson Day","Hail to the King","Avenged Sevenfold",2013-08-23,297453,51,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal",0.537,0.627,7,-7.229,1,0.0288,0.00271,0.00000212,0.115,0.168,134.945,4
1lMThvr8PuUlB9gIvgnehE,"6XyY86QOPPrYVGvF9ch6wz","The Messenger","A Thousand Suns","Linkin Park",2010-09-13,181893,35,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap metal",0.527,0.209,7,-12.113,1,0.0283,0.72,0,0.116,0.362,62.663,4
2UDumaw7osnyjH7RZ2DLpB,"2xiIXseIJcq3nG7C8fHeBj","I Am Machine","Human","Three Days Grace",2015-03-27,200146,68,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,canadian metal,canadian rock,nu metal,post-grunge",0.402,0.97,2,-4.538,0,0.0668,0.0000129,0.00000262,0.189,0.476,75.106,4
1AslaQYl1cMb1ItQKmtJer,"5Lv9Qc7dCi7vps4rQ5MfTV,5sdxGvwxI1TkTA6Pu2jnTb","Never Fade Away","Never Fade Away","SAMURAI,Refused",2019-08-23,190160,62,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"hardcore punk,post-hardcore,swedish hardcore,swedish post-hardcore,umea hardcore,vegan straight edge",0.6,0.963,0,-4.366,1,0.0782,0.000813,0.000192,0.348,0.691,144.038,4
1kBauQyBgZA0GYSRptBTef,"27VhXJzIph9c75cBh1e8XM,21wBpKqWBjOZA1lERaq4lb","Never Fade Away (SAMURAI Cover)","Never Fade Away (SAMURAI Cover)","P.T. Adamczyk,Olga Jankowska",2020-12-08,286240,46,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"video game music",0.635,0.466,4,-11.424,0,0.0403,0.339,0.0184,0.108,0.0788,112.046,4
6GVryHJpjnrnrsTggoNTpe,"2xiIXseIJcq3nG7C8fHeBj","Home","Three Days Grace (Expanded Edition)","Three Days Grace",2003-07-22,260680,55,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,canadian metal,canadian rock,nu metal,post-grunge",0.366,0.847,8,-5.216,1,0.035,0.0000264,0,0.228,0.606,166.17,4
1Pt7RPrjEQfzpPA9PS5aZj,"0k17h0D3J5VfsdmQ1iZtE9","Atom Heart Mother","Atom Heart Mother","Pink Floyd",1970-10-05,1421454,46,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",0.267,0.217,9,-16.002,0,0.0332,0.785,0.882,0.0807,0.0886,137.526,4
7yniOnkRyjMmFXleGkG1ON,"3886aFez2HDLkio5tUzmP6","Rise","Prayers for the Damned","Sixx:A.M.",2016-04-29,233586,47,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap rock",0.323,0.979,10,-2.82,1,0.128,0.0016,0.00192,0.349,0.294,178.126,4
05tn6MGYoFRaXPYQpZmPcc,"01crEa9G3pNpXZ5m7wuHOk","Faceless","Until We Have Faces","Red",2011-02-01,203520,52,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,christian alternative rock,christian rock,nu metal,post-grunge,rap rock",0.293,0.904,11,-4.155,0,0.0736,0.0000192,0,0.103,0.294,172.168,4
4sDpJ6GrRAeYHo5q9z1Je0,"01crEa9G3pNpXZ5m7wuHOk","Lost","End Of Silence","Red",2006,315320,34,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,christian alternative rock,christian rock,nu metal,post-grunge,rap rock",0.3,0.803,5,-5.454,1,0.0466,0.000546,0,0.111,0.121,161.834,4
29EJzcX46MvRdaDsD3hucz,"01crEa9G3pNpXZ5m7wuHOk","Fight Inside","Innocence & Instinct","Red",2009-08-25,248840,44,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,christian alternative rock,christian rock,nu metal,post-grunge,rap rock",0.45,0.884,1,-4.413,1,0.103,0.00096,0.00000128,0.12,0.373,117.032,4
4EyPadLFhtWojU7mkT5hqT,"1Ffb6ejR6Fe5IamqA5oRUF","Avalanche","That's The Spirit","Bring Me The Horizon",2015-09-11,262013,65,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,rock,uk metalcore",0.426,0.934,7,-4.063,0,0.0685,0.0000297,0.0089,0.113,0.285,160.077,4
6o39Ln9118FKTMbM4BvcEy,"1Ffb6ejR6Fe5IamqA5oRUF","Drown","That's The Spirit","Bring Me The Horizon",2015-09-11,222093,72,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,rock,uk metalcore",0.405,0.94,1,-3.103,0,0.0844,0.000102,0.0000279,0.719,0.24,143.126,4
6RNjQcmVLXRKekdhiEhWbT,"1S4xN9nvW5vlFoRBisdxUL","Throne","Soft Serve, Vol. 1","Halocene",2017-09-10,198076,18,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"pixie",0.531,0.416,0,-5.74,0,0.0303,0.756,0,0.251,0.463,130.31,4
5XiPxGxOLuubfvwXlXJ6Wt,"3886aFez2HDLkio5tUzmP6","Prayers For The Damned","Prayers for the Damned","Sixx:A.M.",2016-04-29,279226,48,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap rock",0.395,0.98,11,-3.573,0,0.117,0.000349,0.00361,0.151,0.255,159.974,4
4gCUuyzNNucVRimIW2RLcw,"3886aFez2HDLkio5tUzmP6","Prayers for the Damned (Acoustic)","Acoustic Sessions: Prayers for the Damned / Rise","Sixx:A.M.",2016-08-19,264501,17,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap rock",0.601,0.855,11,-8.182,0,0.0678,0.346,0.00000607,0.121,0.562,159.958,4
2D9BrlpeyjXF0vli2dYQ5V,"5BtHciL0e0zOP7prIHn3pP","Angels Fall","Dark Before Dawn","Breaking Benjamin",2015-06-23,228866,65,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge",0.4,0.886,7,-5.078,1,0.0521,0.000868,0.000211,0.122,0.406,195.958,4
1Kmqs7p26K1tii7ISro8J4,"49bzE5vRBRIota4qeHtQM8","It's Not Me, It's You","Awake (Deluxe Edition)","Skillet",2009-08-24,204786,47,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,christian alternative rock,christian music,christian rock",0.431,0.908,11,-3.732,0,0.0388,0.00466,0,0.0693,0.317,172.164,4
6jDTQvwOkgUhS2PMbVPgEr,"0ecbvwhuhiEAWOLHlRXpqD","She's Gone","Heavy Metal Summer","STEELHEART",2020-07-31,392400,49,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"glam metal,hard rock,sleaze rock",0.416,0.559,0,-10.751,0,0.0349,0.00346,0.0831,0.148,0.152,137.18,4
7edOj13HrW6ImfBV8e8Qfy,"51hAPClmrwe6oa8aXLsbq7","Solace","Redeemer","Red Handed Denial",2019-03-29,278400,36,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"post-screamo",0.463,0.906,8,-4.935,1,0.0711,0.00137,0.0000766,0.13,0.165,149.977,3
6PwjJ58I4t7Mae9xfZ9l9v,"0C0XlULifJtAgn6ZNCW2eu","Somebody Told Me","Hot Fuss","The Killers",2004,197200,78,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative rock,dance rock,permanent wave,rock",0.497,0.97,10,-4.851,0,0.0836,0.0000904,0.000674,0.101,0.689,138.081,4
003vvx7Niy0yvhvHt4a68B,"0C0XlULifJtAgn6ZNCW2eu","Mr. Brightside","Hot Fuss","The Killers",2004,222973,86,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative rock,dance rock,permanent wave,rock",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
70wYA8oYHoMzhRRkARoMhU,"0C0XlULifJtAgn6ZNCW2eu","When You Were Young","Sam's Town","The Killers",2006-09-27,220426,77,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative rock,dance rock,permanent wave,rock",0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
1sTsuZTdANkiFd7T34H3nb,"0C0XlULifJtAgn6ZNCW2eu","Human","Day & Age (Bonus Tracks)","The Killers",2008-11-18,245373,75,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative rock,dance rock,permanent wave,rock",0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4
4wzjNqjKAKDU82e8uMhzmr,"1SImpQO0GbjRgvlwCcCtFo","Face Down","Don't You Fake It","The Red Jumpsuit Apparatus",2006-01-01,192000,76,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"pop punk,pop rock,screamo",0.545,0.932,7,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,4
5IBDi9cISbefMMtAB8syp3,"1Ffb6ejR6Fe5IamqA5oRUF","Doomed - Live at the Royal Albert Hall","Live at the Royal Albert Hall","Bring Me The Horizon",2020-10-28,280250,49,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,rock,uk metalcore",0.402,0.9,5,-6.444,0,0.0919,0.0729,0.00401,0.783,0.223,147.021,4
4nvLuqwTOZdEJI1fcHXv8h,"1QAJqy2dA3ihHBFIHRphZj","You're All I Want","You're All I Want","Cigarettes After Sex",2020-05-26,264453,68,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"ambient pop,dream pop,el paso indie,pop,shoegaze",0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,4
0yc6Gst2xkRu0eMLeRMGCX,"1QAJqy2dA3ihHBFIHRphZj","Apocalypse","Cigarettes After Sex","Cigarettes After Sex",2017-06-09,290616,84,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"ambient pop,dream pop,el paso indie,pop,shoegaze",0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4
3ouugfdFz6exFXUxu7wRvD,"3N8Hy6xQnQv1F1XCiyGQqA","If You Can't Hang","Let's Cheers To This","Sleeping With Sirens",2011-05-10,250240,70,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"metalcore,modern rock,pop emo,pop punk,screamo",0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021,4
1wFRkVclQWfMQQcaVLjmBE,"3N8Hy6xQnQv1F1XCiyGQqA","If I'm James Dean, You're Audrey Hepburn","With Ears To See And Eyes To Hear","Sleeping With Sirens",2010-03-23,219106,64,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"metalcore,modern rock,pop emo,pop punk,screamo",0.425,0.936,8,-5.52,0,0.0829,0.000021,0,0.926,0.417,158.046,4
3FP8A246XpuafFofRhDlWG,"4IliztYDlfMvzQzbx50o60","I'm So Sick","Flyleaf","Flyleaf",2006-01-01,175880,73,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,christian alternative rock,nu metal",0.429,0.96,10,-4.261,1,0.0914,0.0000646,0.00000627,0.102,0.233,153.932,4
5BnFZLH99sYav2cxJFGO2n,"5LfGQac0EIXyAN8aUwmNAQ","Gone Away - 1997","Ixnay On The Hombre","The Offspring",1997-02-04,268826,68,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,permanent wave,punk,rock,skate punk,socal pop punk",0.45,0.945,3,-3.995,1,0.0806,0.012,0.00687,0.0683,0.294,111.342,4
4jTVJvaZg5CftauLD2ou9F,"6nT7RjBCuuggrafnb43vUX,4KLJDAeYA0U86eGZqQv9Hy","Lovely","Lovely","Lauren Babic,Seraphim",2020-04-06,181043,53,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"canadian post-hardcore,post-screamo",0.52,0.563,4,-8.398,0,0.0439,0.235,0.00000401,0.0876,0.325,115.122,4
5v1IehX97dH1LeqbEoZsDq,"4tususHNaR68xdgLstlGBA","My Understandings","The Flood (Deluxe Reissue)","Of Mice & Men",2011,153906,49,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"melodic metalcore,metalcore,post-screamo,screamo",0.323,0.519,2,-5.475,0,0.0362,0.00724,0.000451,0.0978,0.0396,169.961,4
1ck7uX5NNrfJk6fjZUAz7P,"1S4xN9nvW5vlFoRBisdxUL","All the Good Girls Go to Hell","All the Good Girls Go to Hell","Halocene",2019-09-14,170000,0,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"pixie",0.523,0.778,8,-6.242,0,0.0552,0.0818,0,0.381,0.665,183.993,4
07rz54LA3Y2lagmY0DnChZ,"6XyY86QOPPrYVGvF9ch6wz","Iridescent","A Thousand Suns","Linkin Park",2010-09-13,296560,42,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap metal",0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,4
1dYw8HTRJnFpeEeMtXj99a,"6XyY86QOPPrYVGvF9ch6wz","ROADS UNTRAVELED","LIVING THINGS","Linkin Park",2012-06-20,229933,65,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap metal",0.599,0.788,8,-6.25,0,0.0294,0.263,0.00525,0.155,0.581,100.001,3
0UZwcRQAk4QR09HtGRZhYC,"0RqtSIYZmd4fiBKVFqyIqD","Closer To The Edge","This Is War","Thirty Seconds To Mars",2009-01-01,273466,60,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"modern rock,post-grunge,rock",0.502,0.948,6,-3.717,1,0.12,0.0101,0.00000449,0.0809,0.102,139.979,4
3FUS56gKr9mVBmzvlnodlh,"2d0hyoQ5ynDBnkvAbJKORj","Killing In the Name","Rage Against The Machine","Rage Against The Machine",1992-11-03,313666,57,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,political hip hop,rap metal,rap rock,rock",0.457,0.779,7,-6.323,1,0.257,0.0185,0.00000204,0.0247,0.734,86.573,4
5dyQ8spGuggi5RBqhkUToy,"2NPduAUeLVsfIauhRwuft1","Ghost Love Score","Once","Nightwish",2004-06-07,602080,50,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"finnish metal,finnish power metal,gothic metal,gothic symphonic metal,opera metal,power metal,symphonic metal",0.442,0.779,5,-5.392,0,0.0394,0.00969,0.000539,0.113,0.203,100.969,3
3mkNZA4Q0dYvZIn6OZEmOz,"6om12Ev5ppgoMy3OYSoech","Familiar Taste of Poison","Halestorm (Deluxe)","Halestorm",2009-02-25,244066,51,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge",0.235,0.584,4,-5.969,0,0.0319,0.153,0,0.108,0.078,104.908,4
2vB55r6U3pqNI8I6Spz391,"6om12Ev5ppgoMy3OYSoech,0fGVuq5ed21pM7iWwTcMyk","Break In (feat. Amy Lee)","Reimagined","Halestorm,Amy Lee",2020-08-14,294093,44,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge",0.501,0.358,2,-7.664,1,0.0283,0.539,0,0.164,0.0674,79.922,4
5IX4TbIR5mMHGE4wiWwKW0,"2ye2Wgw4gimLv2eAKyk1NB","One","...And Justice For All","Metallica",1988-08-25,447440,73,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"hard rock,metal,old school thrash,rock,thrash metal",0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3
2MuWTIM3b0YEAskbeeFE1i,"2ye2Wgw4gimLv2eAKyk1NB","Master Of Puppets","Master Of Puppets (Remastered)","Metallica",1986-03-03,515386,81,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"hard rock,metal,old school thrash,rock,thrash metal",0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4
3K4HG9evC7dg3N0R9cYqk4,"6XyY86QOPPrYVGvF9ch6wz","One Step Closer","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,157333,78,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,nu metal,post-grunge,rap metal",0.492,0.969,9,-4.419,1,0.0491,0.0014,0.00000132,0.0787,0.538,95.136,4
5j3iBuHq6vv7VcBo4Y2QrK,"1Qp56T7n950O3EGMsSl81D","Cirice","Meliora","Ghost",2015-01-01,362093,63,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"hard rock,metal",0.555,0.798,3,-5.658,1,0.0279,0.00254,0.000015,0.171,0.284,89.987,4
0Ti2dlF2xLjXblvdU5fCxM,"19I4tYiChJoxEO5EuviXpz","Miss Murder","DECEMBERUNDERGROUND","AFI",2006-06-06,206586,72,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"alternative metal,emo,nu metal,pop punk,punk,screamo,skate punk",0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
7uoFMmxln0GPXQ0AcCBXRq,"5WUlDfRSoLAfcVSX1WnrxN","Snowman","Everyday Is Christmas (Deluxe Edition)","Sia",2018-11-01,165906,78,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"australian dance,australian pop,dance pop,pop",0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,3
1yjY7rpaAQvKwpdUliHx0d,"74XFHRwlV6OrjEM0A2NCMF","Still into You","Paramore","Paramore",2013-04-05,216013,80,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"candy pop,pixie,pop emo,pop punk",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
5WQC3PGajELM3QpHWIsbQg,"23wr9RJZg0PmYvVFyNkQ4j","The Loner","Wild Frontier","Gary Moore",1987,354266,45,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"album rock,blues rock,british blues,classic rock,electric blues,hard rock,rock",0.11,0.376,7,-13.63,0,0.0362,0.124,0.937,0.238,0.117,164.998,3
0rmGAIH9LNJewFw7nKzZnc,"58lV9VcRSjABbAbfWS6skp","You Give Love A Bad Name","Slippery When Wet","Bon Jovi",1986-08-16,222706,82,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"glam metal,rock",0.541,0.96,0,-2.947,0,0.0505,0.0663,0.00000225,0.344,0.812,122.803,4
6nek1Nin9q48AVZcWs9e9D,"4gzpq5DPGxSnKTe4SA8HAU","Paradise","Mylo Xyloto","Coldplay",2011-10-24,278719,84,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"permanent wave,pop",0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,4
4Ouhoi2lAhrLJKFzUqEzwl,"00FQb4jTyendYWaN8pK0wa","Born To Die","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,285400,73,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"art pop,pop",0.428,0.626,4,-6.639,0,0.0339,0.222,0.0000822,0.277,0.379,86.02,4
3tJjZMHLqhD8DaGgdBICnc,"0MeLMJJcouYXCymQSHPn8g","Saturn","Atlas: I","Sleeping At Last",2014-07-08,289792,68,spotify:user:eqfo3r1zr6kqqappqoc93q8zq,2021-07-06T04:01:25Z,"ambient worship,chamber pop,pop",0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,4
